# id        Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21     phi31    meanmag   cost     costN          aper   phcov   phcov2   snr      Npt   order   minmax   FeH_S05   OGLEID    Imean_ogle   Vmean_ogle   VmI          FeH_S16J                phi31v               phi31Kp              FeH_S16N              
  smc0109   839   0.598626   0.593    0.199   0.089   0.061   -0.037   2.644    -0.947   9.0005    5.4465   19.127    1.409    0.0016793803   1      0.991   0.986    238.9    839   5       0.917    -1.964    smc0109   19.109       19.71        0.5829983    -1.727551871424219      4.865177092908833    5.039177092908833    -2.0025879896741188   
  smc0110   489   0.663499   0.148    0.059   0.013   0.008   -0.02    3.046    1.374    9.3681    7.7153   19.099    0.662    0.0013537832   1      0.987   0.984    55.0     489   5       0.488    0.096     smc0110   19.09        19.73        0.6309986    0.5305888912983967      6.806679293161915    6.9806792931619155   0.2903469527716638    
  smc0112   19    0.654128   0.605    0.161   0.121   0.066   0.022    2.571    1.08     8.8107    7.2985   19.258    0.0141   7.421053E-4    1      0.856   0.725    67.2     19    4       0.466    0.461     smc0112   19.242       ""           ""           -0.024584078471921345   6.355833537417115    6.529833537417115    0.10565517408000247   
  smc0113   842   0.600279   0.368    0.141   0.062   0.035   0.022    2.737    -0.477   8.9767    5.7418   19.271    2.1037   0.002498456    1      0.991   0.988    112.6    842   4       1.056    -1.722    smc0113   19.251       19.867       0.5960007    -1.492585446057138      5.046778493515276    5.220778493515277    -1.592352318015596    
  smc0114   839   0.636824   0.331    0.12    0.052   0.03    -0.017   3.085    0.243    9.4024    6.5771   19.347    1.9644   0.002341359    1      0.986   0.987    105.5    839   5       0.892    -1.257    smc0114   19.331       19.942       0.5949993    -0.8449707022915964     5.675680647151438    5.849680647151438    -0.6156812996826098   
  smc0115   837   0.651503   0.213    0.097   0.03    0.012   0.038    2.52     0.095    8.7272    6.2642   19.361    1.9883   0.0023755077   1      0.992   0.991    66.6     837   3       0.929    -1.69     smc0115   19.345       19.991       0.62999916   -1.267391692854523      5.420154764002342    5.594154764002343    -1.1275305912472113   
  smc0116   505   0.587566   0.624    0.208   0.094   0.066   0.014    2.586    -0.882   8.841     5.3592   19.068    0.8427   0.0016687128   1      0.981   0.984    209.9    505   5       0.985    -1.882    smc0116   19.049       19.571       0.50299835   -1.734515762468697      4.81556500650545     4.98956500650545     -2.0285357493313754   
  smc0117   489   0.761521   0.338    0.13    0.058   0.026   0.017    -3.133   0.282    9.3987    6.5133   18.783    0.5089   0.0010406952   1      0.991   0.989    146.9    489   4       0.653    -1.656    smc0117   18.778       19.432       0.64899826   -1.590179429408301      5.621640331917711    5.795640331917712    -1.1719514598368654   
  smc0119   505   0.790735   0.706    0.244   0.127   0.08    0.002    -3.121   0.094    9.4412    6.3711   18.946    0.6515   0.001290099    1      0.988   0.988    272.2    505   5       1.031    -1.496    smc0119   18.923       19.428       0.48200035   -1.904754450803142      5.5047666144939456   5.678766614493946    -1.5928751826001886   
  smc0120   210   0.617782   0.45     0.166   0.066   0.053   -0.02    2.919    -0.223   9.242     6.1188   18.949    0.2629   0.0012519048   1      0.968   0.97     111.3    210   4       0.728    -1.358    smc0120   18.933       19.56        0.61100006   -1.2340721409029758     5.309545160986812    5.483545160986813    -1.1628827400149397   
  smc0121   836   0.653856   0.365    0.149   0.047   0.041   0.019    2.76     -0.478   9.0055    5.7488   18.95     1.1961   0.0014307416   1      0.991   0.984    163.5    836   5       0.756    -2.11     smc0121   18.935       19.561       0.61100006   -1.775451602396168      5.05134144570825     5.22534144570825     -1.9764740558711935   
  smc0123   505   0.561587   0.384    0.154   0.054   0.038   0.022    2.882    -0.328   9.1223    5.8906   18.987    0.8325   0.0016485148   1      0.984   0.985    125.6    505   4       0.677    -1.386    smc0123   18.971       19.576       0.5890007    -1.1501518782123554     5.146348680452014    5.320348680452015    -1.1182432001045264   
  smc0124   503   0.554428   0.669    0.209   0.099   0.07    0.005    2.536    -1.114   8.8093    5.1537   19.158    0.9071   0.0018033797   1      0.988   0.988    210.6    503   5       0.841    -1.837    smc0124   19.133       19.704       0.5459995    -1.7027257320998777     4.706121026680201    4.880121026680201    -1.9907616367811087   
  smc0125   506   0.649598   0.535    0.179   0.079   0.059   -0.002   2.638    -0.771   8.9258    5.5194   19.239    1.0297   0.0020349803   1      0.987   0.988    152.2    506   5       0.964    -2.061    smc0125   19.22        19.828       0.5889988    -1.9449467929715158     4.908030787397644    5.0820307873976445   -2.319427840273221    
  smc0127   505   0.71007    0.568    0.209   0.094   0.058   -0.024   3.101    -0.09    9.4323    6.2659   18.987    0.762    0.0015089109   1      0.989   0.989    193.1    505   5       0.917    -1.405    smc0127   18.965       19.513       0.526001     -1.5815240778787993     5.421478448000125    5.595478448000125    -1.419862512130667    
  smc0128   479   0.619748   0.398    0.166   0.052   0.043   -0.017   2.768    -0.821   9.0848    5.5135   19.022    0.7687   0.0016048016   1      0.987   0.982    130.4    479   5       0.883    -2.08     smc0128   19.007       19.578       0.55599976   -1.7886581522237464     4.904514361668523    5.078514361668524    -2.0818935383422748   
  smc0129   339   0.553068   0.632    0.209   0.085   0.085   -0.037   2.666    -0.955   9.0242    5.4409   19.277    0.7323   0.0021601769   1      0.981   0.984    138.7    339   5       0.909    -1.871    smc0129   19.251       19.764       0.4869995    -1.486160588325987      4.861938835569667    5.0359388355696675   -1.621274061194903    
  smc0130   263   0.654279   0.352    0.138   0.047   0.034   0.014    2.738    -0.682   8.9934    5.5603   18.93     0.4223   0.0016057035   1      0.982   0.974    87.1     263   5       0.588    -2.343    smc0130   18.917       19.593       0.6630001    -1.9371462104300106     4.93264112614102     5.10664112614102     -2.2909728843072585   
  smc0132   166   0.624417   0.308    0.117   0.057   0.015   -0.032   2.981    -0.12    9.3279    6.259    18.913    0.2176   0.0013108434   1      0.959   0.954    70.4     166   3       0.591    -1.773    smc0132   18.906       ""           ""           -1.1267231971885936     5.416109745620701    5.590109745620701    -0.9982629505348868   
  smc0133   502   0.640971   0.374    0.137   0.056   0.038   0.013    3.002    -0.179   9.2591    6.064    19.342    1.0919   0.0021750997   1      0.988   0.984    101.0    502   4       0.738    -1.618    smc0133   19.321       19.961       0.6190014    -1.4133497028953208     5.269195806630983    5.443195806630984    -1.3811483025305549   
  smc0134   503   0.57632    0.647    0.208   0.096   0.081   -0.01    2.67     -0.905   8.9732    5.4094   19.245    0.9452   0.0018791253   1      0.989   0.988    194.8    503   5       0.91     -1.786    smc0134   19.218       19.719       0.47399902   -1.6358509194695658     4.843866212093703    5.017866212093703    -1.8621502990324927   
  smc0135   283   0.626842   0.478    0.182   0.062   0.051   -0.026   2.546    -0.918   8.8801    5.4426   19.23     0.5875   0.0020759716   1      0.98    0.981    102.1    283   5       0.756    -2.323    smc0135   19.205       ""           ""           -1.8827785832353277     4.862921029750511    5.036921029750512    -2.249057194985319    
  smc0137   444   0.674936   0.331    0.128   0.049   0.03    0.053    2.927    -0.084   9.1035    6.0389   19.045    0.6669   0.001502027    1      0.986   0.987    108.5    444   5       0.631    -1.704    smc0137   19.035       19.642       0.5970001    -1.6210516161653237     5.250959138206624    5.424959138206624    -1.6278002600888293   
  smc0138   471   0.651121   0.329    0.122   0.046   0.037   -0.038   2.756    -0.472   9.1148    5.9244   19.024    0.6143   0.0013042464   1      0.982   0.983    120.6    471   5       0.561    -1.85     smc0138   19.018       19.604       0.5799999    -1.6017098925189082     5.1697187715016035   5.343718771501604    -1.6683633751849634   
  smc0139   499   0.693936   0.312    0.107   0.049   0.026   0.007    3.063    0.388    9.3311    6.6495   19.196    0.814    0.0016312626   1      0.986   0.986    103.1    499   3       0.569    -1.283    smc0139   19.185       19.87        0.6740017    -1.069036968186949      5.738208637309297    5.9122086373092975   -0.697086771677391    
  smc0142   817   0.56217    0.4      0.145   0.067   0.042   -0.028   2.987    0.004    9.3255    6.3702   19.333    1.583    0.0019375765   1      0.992   0.989    150.2    817   5       0.759    -0.866    smc0142   19.318       19.953       0.61999893   -0.6728471316343354     5.5040427872927635   5.678042787292764    -0.5620489945488636   
  smc0143   507   0.610136   0.46     0.161   0.07    0.05    0.027    2.787    -0.56    9.0165    5.6431   19.147    0.8607   0.0016976332   1      0.981   0.989    142.2    507   5       0.972    -1.81     smc0143   19.135       19.695       0.54800034   -1.6304509371017888     4.983713333539616    5.157713333539617    -1.8110254983012268   
  smc0144   840   0.542623   0.775    0.238   0.11    0.094   0.008    2.542    -1.094   8.8082    5.1638   19.479    2.4535   0.0029208334   1      0.991   0.99     220.7    840   5       1.21     -1.782    smc0144   19.448       19.933       0.45400047   -1.6321506323078783     4.711259192677963    4.885259192677963    -1.8663807118271514   
  smc0145   506   0.6321     0.345    0.133   0.048   0.033   -0.014   2.884    -0.156   9.1945    6.1692   19.003    0.7826   0.0015466403   1      0.991   0.985    115.7    506   5       0.675    -1.468    smc0145   18.991       19.563       0.55999947   -1.260589560316017      5.3473014514384944   5.521301451438495    -1.1695377066011972   
  smc0146   489   0.613499   0.273    0.115   0.026   0.017   0.005    2.914    -0.845   9.1877    5.4232   19.244    1.1151   0.0022803682   1      0.988   0.985    71.9     489   4       0.676    -2.852    smc0146   19.225       19.789       0.5450001    -1.825802194208599      4.851754060069124    5.025754060069124    -2.1637322551283127   
  smc0147   490   0.576912   0.4      0.174   0.056   0.027   0.014    2.772    -0.869   9.0279    5.3724   19.217    1.0329   0.0021079592   1      0.986   0.986    111.0    490   3       0.819    -2.021    smc0147   19.206       19.782       0.56500053   -1.6671352647352382     4.822947066459662    4.996947066459662    -1.9167825010465727   
  smc0149   501   0.538681   0.744    0.231   0.098   0.09    0.028    2.534    -1.193   8.7618    5.007    19.293    0.9256   0.001847505    1      0.984   0.987    238.7    501   5       0.939    -1.98     smc0149   19.266       19.791       0.4980011    -1.7142202973266594     4.634295963604615    4.808295963604615    -2.010465789045309    
  smc0150   498   0.743183   0.158    0.074   0.018   0.011   0.035    -2.965   -0.198   9.5315    5.9798   18.996    0.6802   0.0013658634   1      0.984   0.988    58.7     498   3       0.448    -2.167    smc0150   18.988       19.606       0.6100006    -2.046033769818414      5.208627139927654    5.382627139927655    -2.164633453275936    
  smc0151   461   0.527887   0.444    0.179   0.064   0.056   -0.12    3.084    -0.982   9.6066    5.6601   19.209    1.9823   0.0043         1      0.985   0.984    65.5     461   3       1.031    -1.832    smc0151   19.169       19.713       0.5039997    -1.1724393425852204     4.994406294627794    5.168406294627794    -1.1514126597898695   
  smc0153   497   0.571846   0.394    0.16    0.054   0.032   0.098    2.698    -0.697   8.7857    5.294    19.291    1.4333   0.0028839034   1      0.988   0.984    84.1     497   5       0.806    -2.195    smc0153   19.27        19.845       0.55399895   -1.697847711777614      4.7797252725957975   4.953725272595798    -1.975167381704395    
  smc0154   504   0.594589   0.589    0.191   0.09    0.073   -0.023   2.686    -0.563   9.0146    5.7885   19.339    1.0016   0.0019873017   1      0.987   0.984    161.4    504   5       1.111    -1.619    smc0154   19.314       19.844       0.50499916   -1.4207056263211015     5.07744622331937     5.251446223319371    -1.4844511095832509   
  smc0155   444   0.578007   0.64     0.21    0.096   0.07    -0.015   2.515    -1.031   8.8288    5.2984   19.085    0.6871   0.0015475225   1      0.984   0.98     201.0    444   5       1.093    -1.959    smc0155   19.06        19.589       0.5040016    -1.7278764326565872     4.782111151735176    4.956111151735176    -2.025143850197235    
  smc0157   488   0.581806   0.444    0.167   0.076   0.043   0.013    -3.051   -0.183   9.4903    6.0619   19.415    1.2887   0.0026407787   1      0.985   0.982    100.1    488   5       0.923    -1.07     smc0157   19.383       19.865       0.44999886   -1.0962709439788698     5.267664157659668    5.441664157659669    -1.0293934669399611   
  smc0158   491   0.619656   0.429    0.144   0.063   0.05    -0.001   2.751    -0.511   9.0369    5.7757   19.101    0.7671   0.0015623218   1      0.989   0.99     145.1    491   5       0.694    -1.695    smc0158   19.084       19.709       0.6079998    -1.567277161900968      5.068987740641029    5.24298774064103     -1.6841324611382902   
  smc0160   303   0.572348   0.55     0.193   0.085   0.051   -0.015   2.468    -1.753   8.7814    4.5757   18.871    0.6992   0.0023075906   1      0.983   0.985    100.7    303   5       0.808    -2.515    smc0160   18.836       19.406       0.53499985   -2.138453506949989      4.453542648762867    4.6275426487628675   -2.8441350987921794   
  smc0161   837   0.560488   0.303    0.153   0.028   0.008   0.062    2.905    0.129    9.0635    6.2255   19.206    2.8792   0.0034399044   1      0.991   0.984    74.0     837   4       0.905    -2.396    smc0161   19.185       19.759       0.5530014    -0.8166782206675389     5.390210812640413    5.564210812640414    -0.7115181782472639   
  smc0163   458   0.60403    0.472    0.166   0.074   0.053   -0.009   2.823    -0.396   9.123     5.913    19.094    0.7171   0.0015657205   1      0.984   0.986    149.0    458   5       0.829    -1.542    smc0163   19.076       19.622       0.5279999    -1.358329404615719      5.161805491996034    5.335805491996035    -1.3731475189210762   
  smc0164   68    0.558333   0.698    0.234   0.1     0.09    0.022    2.829    -0.811   9.0677    5.4052   19.134    0.1036   0.0015235294   1      0.947   0.957    92.7     68    5       0.843    -1.466    smc0164   19.107       19.733       0.598999     -1.5420403239431169     4.841474821484075    5.015474821484076    -1.7117681581442241   
  smc0165   26    0.490269   0.392    0.161   0.058   0.028   -0.003   3.072    -0.02    9.3615    6.2728   19.388    0.039    0.0015         1      0.835   0.877    30.9     26    3       0.46     -0.268    smc0165   19.37        ""           ""           -0.3886909650369468     5.4268583960635794   5.60085839606358     -0.3076350498226219   
  smc0166   710   0.542624   0.428    0.167   0.066   0.05    -0.016   2.514    -1.159   8.8291    5.1714   19.109    1.7778   0.0025039436   1      0.99    0.987    122.2    710   5       0.95     -2.208    smc0166   19.088       19.633       0.52400017   -1.6269424223237872     4.715142147044979    4.889142147044979    -1.8573635612439645   
  smc0167   840   0.629941   0.381    0.149   0.061   0.038   -0.017   2.741    -0.624   9.0574    5.7093   19.139    2.2986   0.0027364285   1      0.989   0.989    106.6    840   4       1.418    -2.188    smc0167   19.122       19.723       0.58399963   -1.680823954058698      5.025750018273635    5.199750018273636    -1.8620419892571078   
  smc0170   179   0.544258   0.625    0.194   0.101   0.084   0.007    2.676    -0.397   8.9463    5.8667   19.533    0.5547   0.0030988827   1      0.971   0.97     77.4     179   5       0.804    -0.968    smc0170   19.493       ""           ""           -1.0786480962238807     5.12999172208283     5.303991722082831    -1.0292572514239957   
  smc0171   504   0.562148   0.486    0.169   0.084   0.047   0.033    2.937    -0.083   9.1546    6.1015   19.406    1.0147   0.0020132938   1      0.986   0.987    138.2    504   4       0.817    -0.738    smc0171   19.388       19.942       0.5359993    -0.9511982089323574     5.296727899863518    5.470727899863518    -0.8641220334148656   
  smc0172   504   0.612437   0.605    0.2     0.095   0.065   -0.003   2.833    -0.545   9.1219    5.7461   19.026    0.881    0.0017480159   1      0.984   0.988    189.9    504   5       1.149    -1.572    smc0172   19.002       19.499       0.47300148   -1.5544030283241694     5.04958012228928     5.22358012228928     -1.6757600570657942   
  smc0173   474   0.610728   0.353    0.147   0.051   0.038   -0.003   2.982    -0.464   9.2699    5.8267   19.082    1.0152   0.0021417723   1      0.986   0.988    94.0     474   5       0.832    -1.839    smc0173   19.065       19.639       0.5569992    -1.4735359480715031     5.102927954023857    5.276927954023857    -1.544260969010999    
  smc0174   497   0.519701   0.56     0.228   0.086   0.053   0.001    2.577    -1.108   8.8576    5.1707   19.424    1.1937   0.0024018108   1      0.982   0.985    139.4    497   4       1.064    -1.729    smc0174   19.397       19.947       0.5230007    -1.5037767313233772     4.714783933254425    4.888783933254425    -1.6411759008776485   
  smc0175   314   0.549583   0.643    0.203   0.089   0.08    0.016    2.672    -0.722   8.9227    5.5123   19.085    0.3999   0.0012735669   1      0.981   0.979    209.4    314   5       0.791    -1.537    smc0175   19.063       19.614       0.52900124   -1.4111473788573168     4.903800066005049    5.077800066005049    -1.5025829316971056   
  smc0176   506   0.595179   0.544    0.197   0.071   0.059   0.02     2.664    -1.083   8.907     5.1394   19.06     0.7514   0.0014849802   1      0.988   0.984    197.2    506   5       0.789    -2.288    smc0176   19.042       19.608       0.54800034   -1.9322472153459085     4.698888750611723    4.8728887506117236   -2.3980853582565906   
